created_at,entry_id,Temperature,Humidity,Ethanol (Gas),Type of Fruit,Ethylene
2022-06-11T15:53:46+00:00,1,34.2,81.6,425,Banana,217.5
2022-06-11T15:54:39+00:00,2,34.3,83.8,425,Banana,217.5
2022-06-11T15:55:22+00:00,3,34.4,84.6,429,Banana,217.1
2022-06-11T15:55:55+00:00,4,34.4,85.7,438,Banana,216.2
2022-06-11T15:56:28+00:00,5,34.5,85.6,424,Banana,217.6
2022-06-11T15:57:01+00:00,6,34.5,83.2,429,Banana,217.1
2022-06-11T15:57:35+00:00,7,34.6,82.2,425,Banana,217.5
2022-06-11T15:58:08+00:00,8,34.6,83.5,424,Banana,217.6
2022-06-11T15:58:41+00:00,9,34.6,84.2,433,Banana,216.7
2022-06-11T15:59:14+00:00,10,34.6,83.9,429,Banana,217.1
2022-06-11T15:59:47+00:00,11,34.7,82.6,429,Banana,217.1
2022-06-11T16:00:20+00:00,12,34.7,82.2,432,Banana,216.8
2022-06-11T16:00:53+00:00,13,34.7,82.8,405,Banana,219.5
2022-06-11T16:01:26+00:00,14,34.8,79.6,406,Banana,219.4
2022-06-11T16:01:59+00:00,15,34.8,79,411,Banana,218.9
2022-06-11T16:02:33+00:00,16,34.8,79.7,421,Banana,217.9
2022-06-11T16:03:06+00:00,17,34.8,81.8,427,Banana,217.3
2022-06-11T16:03:39+00:00,18,34.9,81,423,Banana,217.7
2022-06-11T16:04:12+00:00,19,34.9,80.1,425,Banana,217.5
2022-06-11T16:04:45+00:00,20,34.8,80.2,424,Banana,217.6
2022-06-11T16:05:18+00:00,21,34.8,81.1,426,Banana,217.4
2022-06-11T16:05:51+00:00,22,34.9,81.4,425,Banana,217.5
2022-06-11T16:06:25+00:00,23,34.9,81,432,Banana,216.8
2022-06-11T16:06:58+00:00,24,34.9,80.6,435,Banana,216.5
2022-06-11T16:07:31+00:00,25,34.9,82.2,428,Banana,217.2
2022-06-11T16:08:04+00:00,26,34.9,82.4,427,Banana,217.3
2022-06-11T16:08:37+00:00,27,34.9,81.7,428,Banana,217.2
2022-06-11T16:09:10+00:00,28,34.9,82.6,426,Banana,217.4
2022-06-11T16:09:43+00:00,29,34.9,82.2,441,Banana,215.9
2022-06-11T16:10:17+00:00,30,34.9,79.7,435,Banana,216.5
2022-06-11T16:10:50+00:00,31,34.9,81.2,438,Banana,216.2
2022-06-11T16:11:23+00:00,32,35,80.7,436,Banana,216.4
2022-06-11T16:11:56+00:00,33,35,81.2,426,Banana,217.4
2022-06-11T16:12:29+00:00,34,35,81.5,428,Banana,217.2
2022-06-11T16:13:02+00:00,35,35,81.4,429,Banana,217.1
2022-06-11T16:13:35+00:00,36,35,81.5,439,Banana,216.1
2022-06-11T16:14:09+00:00,37,35,81.1,443,Banana,215.7
2022-06-11T16:14:42+00:00,38,35,81.5,435,Banana,216.5
2022-06-11T16:15:15+00:00,39,35,82.6,428,Banana,217.2
2022-06-11T16:15:48+00:00,40,35,82,450,Banana,215
2022-06-11T16:16:21+00:00,41,35,80,449,Banana,215.1
2022-06-11T16:16:54+00:00,42,35,81.6,435,Banana,216.5
2022-06-11T16:17:28+00:00,43,35,81.8,430,Banana,217
2022-06-11T16:18:01+00:00,44,35,82,431,Banana,216.9
2022-06-11T16:18:34+00:00,45,35,81,457,Banana,214.3
2022-06-11T16:19:07+00:00,46,35.1,79.9,433,Banana,216.7
2022-06-11T16:19:40+00:00,47,35.1,81.8,434,Banana,216.6
2022-06-11T16:20:13+00:00,48,35.1,80.6,437,Banana,216.3
2022-06-11T16:20:47+00:00,49,35.1,81.1,431,Banana,216.9
2022-06-11T16:21:20+00:00,50,35.1,80.9,428,Banana,217.2
2022-06-11T16:21:53+00:00,51,35.1,82.1,430,Banana,217
2022-06-11T16:22:26+00:00,52,35.1,81.6,433,Banana,216.7
2022-06-11T16:22:59+00:00,53,35.1,81.4,437,Banana,216.3
2022-06-11T16:23:33+00:00,54,35.1,81.3,440,Banana,216
2022-06-11T16:24:06+00:00,55,35.1,81.6,444,Banana,215.6
2022-06-11T16:24:39+00:00,56,35.1,81.1,446,Banana,215.4
2022-06-11T16:25:12+00:00,57,35.1,81.7,443,Banana,215.7
2022-06-11T16:25:45+00:00,58,35.1,82,443,Banana,215.7
2022-06-11T16:26:18+00:00,59,35.1,81.1,448,Banana,215.2
2022-06-11T16:26:52+00:00,60,35.1,80.2,457,Banana,214.3
2022-06-11T16:27:25+00:00,61,35.1,80.1,448,Banana,215.2
2022-06-11T16:27:58+00:00,62,35.1,80.9,441,Banana,215.9
2022-06-11T16:28:31+00:00,63,35.1,81.1,438,Banana,216.2
2022-06-11T16:29:04+00:00,64,35.1,79.9,439,Banana,216.1
2022-06-11T16:29:37+00:00,65,35.1,80.2,352,Banana,224.8
2022-06-11T16:30:10+00:00,66,35.1,80.1,247,Banana,173.5
2022-06-11T16:30:44+00:00,67,35.1,59.3,313,Banana,206.5
2022-06-11T16:31:17+00:00,68,35,60.6,351,Banana,224.9
2022-06-11T16:31:50+00:00,69,35,72.8,373,Banana,222.7
2022-06-11T16:32:23+00:00,70,35,76.6,393,Banana,220.7
2022-06-11T16:32:56+00:00,71,35,78.2,408,Banana,219.2
2022-06-11T16:33:29+00:00,72,35,79.1,415,Banana,218.5
2022-06-11T16:34:03+00:00,73,35,80.2,411,Banana,218.9
2022-06-11T16:34:36+00:00,74,35,80.9,409,Banana,219.1
2022-06-11T16:35:09+00:00,75,35,81.5,414,Banana,218.6
2022-06-11T16:35:42+00:00,76,35.1,81.7,421,Banana,217.9
2022-06-11T16:36:15+00:00,77,35.1,82,428,Banana,217.2
2022-06-11T16:36:49+00:00,78,35.1,81.8,440,Banana,216
2022-06-11T16:37:22+00:00,79,35.1,80,428,Banana,217.2
2022-06-11T16:37:55+00:00,80,35.1,80.9,429,Banana,217.1
2022-06-11T16:38:28+00:00,81,35.1,81.8,426,Banana,217.4
2022-06-11T16:39:01+00:00,82,35.1,81.4,415,Banana,218.5
2022-06-11T16:39:34+00:00,83,35.1,80.7,404,Banana,219.6
2022-06-11T16:40:07+00:00,84,35.1,81,410,Banana,219
2022-06-11T16:40:41+00:00,85,35.2,81.5,424,Banana,217.6
2022-06-11T16:41:14+00:00,86,35.1,81,427,Banana,217.3
2022-06-11T16:41:47+00:00,87,35.1,81.9,420,Banana,218
2022-06-11T16:42:20+00:00,88,35.1,81.4,413,Banana,218.7
2022-06-11T16:42:53+00:00,89,35.1,81.8,413,Banana,218.7
2022-06-11T16:43:27+00:00,90,35.1,82.5,421,Banana,217.9
2022-06-11T16:44:00+00:00,91,35.1,82.7,426,Banana,217.4
2022-06-11T16:44:33+00:00,92,35.1,82.5,419,Banana,218.1
2022-06-11T16:45:07+00:00,93,35.1,82.2,422,Banana,217.8
2022-06-11T16:45:40+00:00,94,35.1,82.2,416,Banana,218.4
2022-06-11T16:46:15+00:00,95,35.1,82.3,418,Banana,218.2
2022-06-11T16:46:48+00:00,96,35.1,82.6,422,Banana,217.8
2022-06-11T16:47:21+00:00,97,35.1,82.4,411,Banana,218.9
2022-06-11T16:47:54+00:00,98,35.1,82.6,420,Banana,218
2022-06-11T16:48:27+00:00,99,35.1,82.4,414,Banana,218.6
2022-06-11T16:49:01+00:00,100,35.1,82.1,415,Banana,218.5
2022-06-11T16:49:34+00:00,101,35.1,81.7,403,Banana,219.7
2022-06-11T16:50:07+00:00,102,35.1,81.8,415,Banana,218.5
2022-06-11T16:50:40+00:00,103,35.1,82.2,425,Banana,217.5
2022-06-11T16:51:13+00:00,104,35.1,82.1,438,Banana,216.2
2022-06-11T16:51:46+00:00,105,35.1,81.9,446,Banana,215.4
2022-06-11T16:52:19+00:00,106,35.1,81.4,450,Banana,215
2022-06-11T16:52:52+00:00,107,35.1,81.7,448,Banana,215.2
2022-06-11T16:53:26+00:00,108,35.1,81.6,455,Banana,214.5
2022-06-11T16:53:59+00:00,109,35.1,81.8,450,Banana,215
2022-06-11T16:54:32+00:00,110,35.1,81.4,430,Banana,217
2022-06-11T16:55:05+00:00,111,35.1,82.6,437,Banana,216.3
2022-06-11T16:55:38+00:00,112,35.1,82.7,453,Banana,214.7
2022-06-11T16:56:11+00:00,113,35.1,81.9,449,Banana,215.1
2022-06-11T16:56:45+00:00,114,35.1,81.3,445,Banana,215.5
2022-06-11T16:57:18+00:00,115,35.1,81.4,461,Banana,213.9
2022-06-11T16:57:51+00:00,116,35.1,79.7,446,Banana,215.4
2022-06-11T16:58:25+00:00,117,35.1,81,436,Banana,216.4
2022-06-11T16:58:58+00:00,118,35.1,82.2,435,Banana,216.5
2022-06-11T16:59:31+00:00,119,35.1,81.4,429,Banana,217.1
2022-06-11T17:00:04+00:00,120,35.1,82.9,428,Banana,217.2
2022-06-11T17:00:37+00:00,121,35.1,83.2,429,Banana,217.1
2022-06-11T17:01:10+00:00,122,35.1,82.8,425,Banana,217.5
2022-06-11T17:01:44+00:00,123,35.1,83.1,428,Banana,217.2
2022-06-11T17:02:17+00:00,124,35.1,82.8,422,Banana,217.8
2022-06-11T17:02:50+00:00,125,35.1,82.1,431,Banana,216.9
2022-06-11T17:03:23+00:00,126,35.1,81.4,425,Banana,217.5
2022-06-11T17:03:56+00:00,127,35.1,82.2,434,Banana,216.6
2022-06-11T17:04:29+00:00,128,35.1,81.8,426,Banana,217.4
2022-06-11T17:05:03+00:00,129,35.1,82.6,452,Banana,214.8
2022-06-11T17:05:36+00:00,130,35.1,80.4,441,Banana,215.9
2022-06-11T17:06:09+00:00,131,35.1,80.9,440,Banana,216
2022-06-11T17:06:42+00:00,132,35.1,81.2,445,Banana,215.5
2022-06-11T17:07:16+00:00,133,35.1,81.5,448,Banana,215.2
2022-06-11T17:07:49+00:00,134,35.1,80.6,437,Banana,216.3
2022-06-11T17:08:22+00:00,135,35.1,82.1,441,Banana,215.9
2022-06-11T17:08:56+00:00,136,35.1,81.8,445,Banana,215.5
2022-06-11T17:09:29+00:00,137,35.1,81.1,441,Banana,215.9
2022-06-11T17:10:02+00:00,138,35.1,82.4,427,Banana,217.3
2022-06-11T17:10:35+00:00,139,35.1,82.5,424,Banana,217.6
2022-06-11T17:11:09+00:00,140,35.1,82.4,418,Banana,218.2
2022-06-11T17:11:42+00:00,141,35.1,82.5,416,Banana,218.4
2022-06-11T17:12:15+00:00,142,35.1,82.8,412,Banana,218.8
2022-06-11T17:12:49+00:00,143,35.1,82.9,417,Banana,218.3
2022-06-11T17:13:22+00:00,144,35.1,82.9,426,Banana,217.4
2022-06-11T17:13:55+00:00,145,35.1,82,432,Banana,216.8
2022-06-11T17:14:28+00:00,146,35.1,81.7,440,Banana,216
2022-06-11T17:15:01+00:00,147,35.1,80.4,431,Banana,216.9
2022-06-11T17:15:35+00:00,148,35.1,81.3,435,Banana,216.5
2022-06-11T17:16:08+00:00,149,35.1,81,431,Banana,216.9
2022-06-11T17:16:41+00:00,150,35.1,82,448,Banana,215.2
2022-06-11T17:17:14+00:00,151,35.1,80.9,444,Banana,215.6
2022-06-11T17:17:48+00:00,152,35.1,79.8,436,Banana,216.4
2022-06-11T17:18:21+00:00,153,35.1,80.3,435,Banana,216.5
2022-06-11T17:18:54+00:00,154,35.1,81.1,441,Banana,215.9
2022-06-11T17:19:28+00:00,155,35.1,80.5,438,Banana,216.2
2022-06-11T17:20:01+00:00,156,35.1,81.2,442,Banana,215.8
2022-06-11T17:20:35+00:00,157,35.1,80.7,433,Banana,216.7
2022-06-11T17:21:08+00:00,158,35.1,81.2,439,Banana,216.1
2022-06-11T17:21:41+00:00,159,35.1,80.9,435,Banana,216.5
2022-06-11T17:22:14+00:00,160,35.1,79.2,429,Banana,217.1
2022-06-11T17:22:48+00:00,161,35.1,79.5,426,Banana,217.4
2022-06-11T17:23:21+00:00,162,35.1,81.2,427,Banana,217.3
2022-06-11T17:23:54+00:00,163,35.1,80.8,422,Banana,217.8
2022-06-11T17:24:28+00:00,164,35.1,81.3,419,Banana,218.1
2022-06-11T17:25:01+00:00,165,35.1,80.9,415,Banana,218.5
2022-06-11T17:25:34+00:00,166,35.1,81.3,419,Banana,218.1
2022-06-11T17:26:07+00:00,167,35.1,81.8,407,Banana,219.3
2022-06-11T17:26:41+00:00,168,35.1,81.7,418,Banana,218.2
2022-06-11T17:27:13+00:00,169,35,81.5,416,Banana,218.4
2022-06-11T17:27:46+00:00,170,35.1,81.7,411,Banana,218.9
2022-06-11T17:28:19+00:00,171,35.1,80.5,417,Banana,218.3
2022-06-11T17:28:53+00:00,172,35.1,81.4,434,Banana,216.6
2022-06-11T17:29:26+00:00,173,35.1,79.8,443,Banana,215.7
2022-06-11T17:29:59+00:00,174,35.1,80,431,Banana,216.9
2022-06-11T17:30:33+00:00,175,35.1,80.7,433,Banana,216.7
2022-06-11T17:31:06+00:00,176,35.1,81.8,435,Banana,216.5
2022-06-11T17:31:39+00:00,177,35,80.3,430,Banana,217
2022-06-11T17:32:12+00:00,178,35.1,80.6,420,Banana,218
2022-06-11T17:32:45+00:00,179,35.1,81.3,427,Banana,217.3
2022-06-11T17:33:19+00:00,180,35.1,81.1,422,Banana,217.8
2022-06-11T17:33:52+00:00,181,35.1,80.8,426,Banana,217.4
2022-06-11T17:34:25+00:00,182,35.1,80.6,410,Banana,219
2022-06-11T17:34:59+00:00,183,35.1,81.8,414,Banana,218.6
2022-06-11T17:35:32+00:00,184,35.1,82.1,436,Banana,216.4
2022-06-11T17:36:05+00:00,185,35.1,80.2,427,Banana,217.3
2022-06-11T17:36:39+00:00,186,35,80.6,419,Banana,218.1
2022-06-11T17:37:12+00:00,187,35.1,80.4,414,Banana,218.6
2022-06-11T17:37:45+00:00,188,35.1,79.7,399,Banana,220.1
2022-06-11T17:38:18+00:00,189,35.1,81,395,Banana,220.5
2022-06-11T17:38:51+00:00,190,35.1,79.3,391,Banana,220.9
2022-06-11T17:39:25+00:00,191,35,78.2,390,Banana,221
2022-06-11T17:39:58+00:00,192,35,78.8,395,Banana,220.5
2022-06-11T17:40:31+00:00,193,35,79.8,393,Banana,220.7
2022-06-11T17:41:05+00:00,194,35,79.3,388,Banana,221.2
2022-06-11T17:41:38+00:00,195,35,78.9,391,Banana,220.9
2022-06-11T17:42:11+00:00,196,35,79.8,397,Banana,220.3
2022-06-11T17:42:44+00:00,197,35,80.3,378,Banana,222.2
2022-06-11T17:43:17+00:00,198,35,80.7,386,Banana,221.4
2022-06-11T17:43:50+00:00,199,35,81.6,400,Banana,220
2022-06-11T17:44:24+00:00,200,35,82,409,Banana,219.1
2022-06-11T17:44:57+00:00,201,34.9,81.5,409,Banana,219.1
2022-06-11T17:45:30+00:00,202,35,81.8,420,Banana,218
2022-06-11T17:46:03+00:00,203,35,81.8,422,Banana,217.8
2022-06-11T17:46:36+00:00,204,35,81.3,415,Banana,218.5
2022-06-11T17:47:09+00:00,205,35,82,428,Banana,217.2
2022-06-11T17:47:42+00:00,206,35,80.7,432,Banana,216.8
2022-06-11T17:48:15+00:00,207,35,80.9,428,Banana,217.2
2022-06-11T17:48:48+00:00,208,34.9,80.4,419,Banana,218.1
2022-06-11T17:49:22+00:00,209,35,82,427,Banana,217.3
2022-06-11T17:49:55+00:00,210,35,81.5,427,Banana,217.3
2022-06-11T17:50:29+00:00,211,35,81.6,433,Banana,216.7
2022-06-11T17:51:02+00:00,212,35,81.7,422,Banana,217.8
2022-06-11T17:51:35+00:00,213,35,81.4,431,Banana,216.9
2022-06-11T17:52:08+00:00,214,35,81.6,427,Banana,217.3
2022-06-11T17:52:42+00:00,215,35,82.4,431,Banana,216.9
2022-06-11T17:53:15+00:00,216,35,82.1,428,Banana,217.2
2022-06-11T17:53:48+00:00,217,35.1,82,429,Banana,217.1
2022-06-11T17:54:21+00:00,218,35.1,82,423,Banana,217.7
2022-06-11T17:54:54+00:00,219,35.1,81.3,419,Banana,218.1
2022-06-11T17:55:28+00:00,220,35.1,82.3,416,Banana,218.4
2022-06-11T17:56:02+00:00,221,35.1,81.6,409,Banana,219.1
2022-06-11T17:56:35+00:00,222,35.1,80.9,403,Banana,219.7
2022-06-11T17:57:08+00:00,223,35.1,81.8,408,Banana,219.2
2022-06-11T17:57:42+00:00,224,35.1,81.5,403,Banana,219.7
2022-06-11T17:58:15+00:00,225,35.1,81.7,397,Banana,220.3
2022-06-11T17:58:48+00:00,226,35.1,82.3,412,Banana,218.8
2022-06-11T17:59:22+00:00,227,35.1,82.1,411,Banana,218.9
2022-06-11T17:59:55+00:00,228,35.1,82.4,409,Banana,219.1
2022-06-11T18:00:28+00:00,229,35.1,82.8,408,Banana,219.2
2022-06-11T18:01:01+00:00,230,35.1,82.8,422,Banana,217.8
2022-06-11T18:01:34+00:00,231,35.1,82.1,434,Banana,216.6
2022-06-11T18:02:07+00:00,232,35.1,81.2,425,Banana,217.5
2022-06-11T18:02:41+00:00,233,35,81.8,429,Banana,217.1
2022-06-11T18:03:14+00:00,234,35.1,82.5,433,Banana,216.7
2022-06-11T18:03:48+00:00,235,35,81.8,444,Banana,215.6
2022-06-11T18:04:21+00:00,236,35,81.4,443,Banana,215.7
2022-06-11T18:04:54+00:00,237,34.9,82.3,435,Banana,216.5
2022-06-11T18:05:27+00:00,238,34.9,82.4,440,Banana,216
2022-06-11T18:06:01+00:00,239,34.9,81.6,443,Banana,215.7
2022-06-11T18:06:34+00:00,240,34.8,81.9,442,Banana,215.8
2022-06-11T18:07:07+00:00,241,34.8,81.8,435,Banana,216.5
2022-06-11T18:07:41+00:00,242,34.8,82.4,450,Banana,215
2022-06-11T18:08:14+00:00,243,34.8,82.4,448,Banana,215.2
2022-06-11T18:08:47+00:00,244,34.7,82.3,446,Banana,215.4
2022-06-11T18:09:20+00:00,245,34.7,82.5,443,Banana,215.7
2022-06-11T18:09:54+00:00,246,34.7,82.2,444,Banana,215.6
2022-06-11T18:10:27+00:00,247,34.7,82.2,446,Banana,215.4
2022-06-11T18:11:00+00:00,248,34.7,82.5,446,Banana,215.4
2022-06-11T18:11:33+00:00,249,34.7,82.5,445,Banana,215.5
2022-06-11T18:12:07+00:00,250,34.6,82.7,442,Banana,215.8
2022-06-11T18:12:40+00:00,251,34.6,81.8,443,Banana,215.7
2022-06-11T18:13:13+00:00,252,34.6,82.3,447,Banana,215.3
2022-06-11T18:13:47+00:00,253,34.6,82.6,447,Banana,215.3
2022-06-11T18:14:20+00:00,254,34.6,82.3,443,Banana,215.7
2022-06-11T18:14:53+00:00,255,34.6,82.6,445,Banana,215.5
2022-06-11T18:15:26+00:00,256,34.6,82.9,444,Banana,215.6
2022-06-11T18:15:59+00:00,257,34.6,82.7,442,Banana,215.8
2022-06-11T18:16:32+00:00,258,34.6,83.2,441,Banana,215.9
2022-06-11T18:17:06+00:00,259,34.6,82.6,442,Banana,215.8
2022-06-11T18:17:39+00:00,260,34.5,82.5,441,Banana,215.9
2022-06-11T18:18:12+00:00,261,34.5,82.4,445,Banana,215.5
2022-06-11T18:18:45+00:00,262,34.5,82.9,443,Banana,215.7
2022-06-11T18:19:19+00:00,263,34.5,82.5,445,Banana,215.5
2022-06-11T18:19:52+00:00,264,34.5,82.7,436,Banana,216.4
2022-06-11T18:20:25+00:00,265,34.5,82.7,438,Banana,216.2
2022-06-11T18:20:58+00:00,266,34.5,82.3,433,Banana,216.7
2022-06-11T18:21:31+00:00,267,34.5,82.4,437,Banana,216.3
2022-06-11T18:22:04+00:00,268,34.5,82.1,438,Banana,216.2
2022-06-11T18:22:38+00:00,269,34.6,82.6,436,Banana,216.4
2022-06-11T18:23:11+00:00,270,34.6,82.8,432,Banana,216.8
2022-06-11T18:23:44+00:00,271,34.5,82.5,439,Banana,216.1
2022-06-11T18:24:17+00:00,272,34.5,82.8,436,Banana,216.4
2022-06-11T18:24:51+00:00,273,34.5,82.8,434,Banana,216.6
2022-06-11T18:25:24+00:00,274,34.5,82.4,438,Banana,216.2
2022-06-11T18:25:57+00:00,275,34.5,81.8,441,Banana,215.9
2022-06-11T18:26:30+00:00,276,34.5,82,441,Banana,215.9
2022-06-11T18:27:03+00:00,277,34.6,82.5,447,Banana,215.3
2022-06-11T18:27:37+00:00,278,34.5,82.8,447,Banana,215.3
2022-06-11T18:28:10+00:00,279,34.5,82.8,448,Banana,215.2
2022-06-11T18:28:43+00:00,280,34.5,82.1,450,Banana,215
2022-06-11T18:29:16+00:00,281,34.5,82.8,451,Banana,214.9
2022-06-11T18:29:50+00:00,282,34.5,82.2,445,Banana,215.5
2022-06-11T18:30:23+00:00,283,34.5,82.5,445,Banana,215.5
2022-06-11T18:30:56+00:00,284,34.5,82.9,441,Banana,215.9
2022-06-11T18:31:29+00:00,285,34.5,82.5,440,Banana,216
2022-06-11T18:32:02+00:00,286,34.5,82.7,442,Banana,215.8
2022-06-11T18:32:35+00:00,287,34.6,83,447,Banana,215.3
2022-06-11T18:33:09+00:00,288,34.5,82.2,444,Banana,215.6
2022-06-11T18:33:42+00:00,289,34.5,82.4,441,Banana,215.9
2022-06-11T18:34:15+00:00,290,34.5,82.4,443,Banana,215.7
2022-06-11T18:34:50+00:00,291,34.5,82,443,Banana,215.7
2022-06-11T18:35:23+00:00,292,34.6,82.4,438,Banana,216.2
2022-06-11T18:35:57+00:00,293,34.5,82.5,442,Banana,215.8
2022-06-11T18:36:30+00:00,294,34.5,82.6,432,Banana,216.8
2022-06-11T18:37:03+00:00,295,34.5,82.6,436,Banana,216.4
2022-06-11T18:37:36+00:00,296,34.5,82.4,405,Banana,219.5
2022-06-11T18:38:09+00:00,297,34.6,82.3,400,Banana,220
2022-06-11T18:38:43+00:00,298,34.5,80.6,385,Banana,221.5
2022-06-11T18:39:16+00:00,299,34.5,79.5,377,Banana,222.3
2022-06-11T18:39:49+00:00,300,34.5,78.2,382,Banana,221.8
2022-06-11T18:40:22+00:00,301,34.5,78.9,386,Banana,221.4
2022-06-11T18:40:56+00:00,302,34.5,79,410,Banana,219
2022-06-11T18:41:29+00:00,303,34.5,80.6,410,Banana,219
2022-06-11T18:42:02+00:00,304,34.5,81,396,Banana,220.4
2022-06-11T18:42:35+00:00,305,34.5,80.4,390,Banana,221
2022-06-11T18:43:08+00:00,306,34.5,79.2,403,Banana,219.7
2022-06-11T18:43:42+00:00,307,34.5,79.4,396,Banana,220.4
2022-06-11T18:44:15+00:00,308,34.5,78.7,413,Banana,218.7
2022-06-11T18:44:48+00:00,309,34.5,79.7,422,Banana,217.8
2022-06-11T18:45:21+00:00,310,34.5,81.7,423,Banana,217.7
2022-06-11T18:45:54+00:00,311,34.5,82,426,Banana,217.4
2022-06-11T18:46:28+00:00,312,34.5,82.1,435,Banana,216.5
2022-06-11T18:47:01+00:00,313,34.5,81.9,440,Banana,216
2022-06-11T18:47:34+00:00,314,34.5,82,439,Banana,216.1
2022-06-11T18:48:07+00:00,315,34.5,82,437,Banana,216.3
2022-06-11T18:48:40+00:00,316,34.5,82,435,Banana,216.5
2022-06-11T18:49:14+00:00,317,34.6,82.6,438,Banana,216.2
2022-06-11T18:49:47+00:00,318,34.5,82.5,434,Banana,216.6
2022-06-11T18:50:20+00:00,319,34.5,82.2,435,Banana,216.5
2022-06-11T18:50:53+00:00,320,34.6,82.2,435,Banana,216.5
2022-06-11T18:51:27+00:00,321,34.5,82.1,436,Banana,216.4
2022-06-11T18:52:00+00:00,322,34.6,82.4,439,Banana,216.1
2022-06-11T18:52:33+00:00,323,34.6,82.4,442,Banana,215.8
2022-06-11T18:53:06+00:00,324,34.6,82.7,440,Banana,216
2022-06-11T18:53:39+00:00,325,34.6,82,441,Banana,215.9
2022-06-11T18:54:12+00:00,326,34.6,82,443,Banana,215.7
2022-06-11T18:54:46+00:00,327,34.6,81.8,442,Banana,215.8
2022-06-11T18:55:19+00:00,328,34.6,82.4,443,Banana,215.7
2022-06-11T18:55:52+00:00,329,34.6,82.3,447,Banana,215.3
2022-06-11T18:56:25+00:00,330,34.6,82.2,444,Banana,215.6
2022-06-11T18:56:58+00:00,331,34.6,81.8,444,Banana,215.6
2022-06-11T18:57:32+00:00,332,34.6,81.9,444,Banana,215.6
2022-06-11T18:58:05+00:00,333,34.6,82.1,447,Banana,215.3
2022-06-11T18:58:38+00:00,334,34.6,82,448,Banana,215.2
2022-06-11T18:59:11+00:00,335,34.7,82,448,Banana,215.2
2022-06-11T18:59:45+00:00,336,34.7,82.2,448,Banana,215.2
2022-06-11T19:00:18+00:00,337,34.7,81.7,447,Banana,215.3
2022-06-11T19:00:51+00:00,338,34.7,81.8,449,Banana,215.1
2022-06-11T19:01:24+00:00,339,34.7,82.4,449,Banana,215.1
2022-06-11T19:01:57+00:00,340,34.7,82.2,450,Banana,215
2022-06-11T19:02:30+00:00,341,34.7,82.3,450,Banana,215
2022-06-11T19:03:03+00:00,342,34.7,83,445,Banana,215.5
2022-06-12T05:19:42+00:00,343,33.4,82.2,363,Banana,223.7
2022-06-12T05:20:15+00:00,344,33.9,84.4,358,Banana,224.2
2022-06-12T05:20:49+00:00,345,33.9,84.5,354,Banana,224.6
2022-06-12T05:21:22+00:00,346,34,84.4,351,Banana,224.9
2022-06-12T05:21:55+00:00,347,34,84.3,349,Banana,224.5
2022-06-12T05:22:28+00:00,348,34,83.9,346,Banana,223
2022-06-12T05:23:01+00:00,349,34,83.6,340,Banana,220
2022-06-12T05:23:34+00:00,350,34.1,83.4,342,Banana,221
2022-06-12T05:24:08+00:00,351,34.1,83.3,342,Banana,221
2022-06-12T05:24:41+00:00,352,34,83.4,345,Banana,222.5
2022-06-12T05:25:14+00:00,353,34.1,83.5,351,Banana,224.9
2022-06-12T05:25:47+00:00,354,34.2,83.7,355,Banana,224.5
2022-06-12T05:26:20+00:00,355,34.2,83.7,348,Banana,224
2022-06-12T05:26:53+00:00,356,34.2,83.4,345,Banana,222.5
2022-06-12T05:27:27+00:00,357,34.2,83.4,342,Banana,221
2022-06-12T05:28:00+00:00,358,34.2,82.8,350,Banana,225
2022-06-12T05:28:33+00:00,359,34.2,82.8,351,Banana,224.9
2022-06-12T05:29:06+00:00,360,34.2,83.2,351,Banana,224.9
2022-06-12T05:29:39+00:00,361,34.2,83.3,346,Banana,223
2022-06-12T05:30:12+00:00,362,34.3,83,342,Banana,221
2022-06-12T05:30:46+00:00,363,34.3,82.5,340,Banana,220
2022-06-12T05:31:19+00:00,364,34.3,82.7,346,Banana,223
2022-06-12T05:31:52+00:00,365,34.3,82.9,352,Banana,224.8
2022-06-12T05:32:25+00:00,366,34.3,83,352,Banana,224.8
2022-06-12T05:32:59+00:00,367,34.4,83.1,350,Banana,225
2022-06-12T05:33:32+00:00,368,34.3,83,354,Banana,224.6
2022-06-12T05:34:05+00:00,369,34.4,83,368,Banana,223.2
2022-06-12T05:34:38+00:00,370,34.4,83,389,Banana,221.1
2022-06-12T05:35:12+00:00,371,34.4,82.6,397,Banana,220.3
2022-06-12T05:35:45+00:00,372,34.4,81.7,400,Banana,220
2022-06-12T05:36:18+00:00,373,34.4,81.7,399,Banana,220.1
2022-06-12T05:36:51+00:00,374,34.4,82.1,383,Banana,221.7
2022-06-12T05:37:24+00:00,375,34.5,82.6,387,Banana,221.3
2022-06-12T05:37:57+00:00,376,34.5,82.6,402,Banana,219.8
2022-06-12T05:38:31+00:00,377,34.5,82.2,397,Banana,220.3
2022-06-12T05:39:04+00:00,378,34.5,82.4,399,Banana,220.1
2022-06-12T05:39:37+00:00,379,34.5,82.6,395,Banana,220.5
2022-06-12T05:40:10+00:00,380,34.5,82.7,402,Banana,219.8
2022-06-12T05:40:43+00:00,381,34.5,82.5,392,Banana,220.8
2022-06-12T05:41:17+00:00,382,34.5,82.4,391,Banana,220.9
2022-06-12T05:41:50+00:00,383,34.5,83,392,Banana,220.8
2022-06-12T05:42:23+00:00,384,34.5,82.7,410,Banana,219
2022-06-12T05:42:56+00:00,385,34.5,80.5,413,Banana,218.7
